"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.70","44.60","BROCKVILLE","6100969","1957-10","1957","10","15.6","","4.7","","10.2","","25.0","","-4.4","","38.1","","0.0","","38.1","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1957-11","1957","11","8.5","","0.7","","4.6","","16.7","","-13.9","","102.1","","4.8","","106.9","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1957-12","1957","12","3.4","","-5.1","","-0.9","","16.1","","-16.7","","75.9","","19.1","","95.0","","0","T","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-01","1958","01","-2.2","","-10.3","","-6.3","","3.9","S","-22.2","","29.7","","58.7","","88.4","","23","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-02","1958","02","-5.1","","-14.1","","-9.6","","5.6","","-23.3","","44.7","","90.2","","134.9","","41","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-03","1958","03","5.1","","-2.6","","1.3","","12.2","","-10.6","","10.7","","19.1","","29.7","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-04","1958","04","14.7","","2.3","","8.5","","24.4","","-5.6","","72.1","","0.0","","72.1","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-05","1958","05","17.7","","6.3","","12.0","","26.1","","-1.1","","70.6","","0.0","","70.6","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-06","1958","06","22.0","","10.4","","16.2","","27.8","","2.8","","55.4","","0.0","","55.4","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-07","1958","07","27.1","","15.4","","21.3","","31.1","S","8.9","","33.5","","0.0","","33.5","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-08","1958","08","26.5","","14.6","","20.6","","30.6","S","7.2","","95.0","","0.0","","95.0","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-09","1958","09","21.1","","10.9","","16.0","","27.8","","4.4","","105.2","","0.0","","105.2","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-10","1958","10","14.7","","4.7","","9.7","","25.6","","-2.2","","78.0","","0.0","","78.0","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-11","1958","11","8.8","","-0.4","","4.2","","21.7","","-17.8","","53.1","","21.6","","74.7","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1958-12","1958","12","-4.4","","-15.0","","-9.7","","5.6","","-26.7","","10.4","","48.3","","58.7","","15","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-01","1959","01","-3.8","","-13.4","","-8.6","","11.1","","-26.7","","24.9","","95.3","","120.1","","23","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-02","1959","02","-3.3","","-15.3","","-9.3","","7.8","","-27.2","","9.7","","105.4","","115.1","","33","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-03","1959","03","3.3","","-7.3","","-2.0","","11.7","","-17.2","","68.6","","19.1","","87.6","","0","T","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-04","1959","04","13.6","","1.3","","7.5","","21.7","","-5.0","","55.1","","0.0","T","55.1","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-05","1959","05","21.8","","8.2","","15.0","","28.3","","0.0","","51.3","","0.0","","51.3","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-06","1959","06","24.5","","13.8","","19.2","","35.0","","6.1","","48.8","","0.0","","48.8","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-07","1959","07","28.9","","16.7","","22.8","","33.9","","12.2","","109.2","","0.0","","109.2","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-08","1959","08","27.9","","17.2","","22.6","","31.7","","7.2","","245.1","","0.0","","245.1","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-09","1959","09","24.3","","12.6","","18.5","","32.8","","-0.6","","82.8","","0.0","","82.8","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-10","1959","10","14.1","","4.6","","9.4","","26.7","","-6.7","","118.9","","0.0","T","118.9","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-11","1959","11","6.3","","-2.5","","1.9","","20.6","","-15.6","","48.0","","33.0","","81.0","","20","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1959-12","1959","12","-0.1","","-6.8","","-3.5","","9.4","","-20.6","","49.3","","67.3","","116.6","","25","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-01","1960","01","-2.9","","-11.5","","-7.2","","3.3","","-26.7","","20.3","","63.5","","83.8","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-02","1960","02","-0.4","","-9.3","","-4.9","","8.3","","-17.8","","40.6","","102.9","","143.5","","56","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-03","1960","03","0.2","","-9.6","","-4.7","","11.7","","-19.4","","17.8","","26.2","","43.9","","18","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-04","1960","04","12.4","","2.4","","7.4","","26.7","","-4.4","","90.9","","1.3","","92.2","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-05","1960","05","22.3","","10.8","","16.6","","29.4","","3.9","","87.4","","0.0","","87.4","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-06","1960","06","25.2","","12.9","","19.1","","29.4","","3.9","","55.1","","0.0","","55.1","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-07","1960","07","26.8","","14.1","","20.5","","32.8","","8.9","","31.8","","0.0","","31.8","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-08","1960","08","27.6","","15.1","","21.4","","31.7","","5.6","","42.7","","0.0","","42.7","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-09","1960","09","22.4","","10.4","","16.4","","30.6","","0.0","","42.7","","0.0","","42.7","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-10","1960","10","15.5","","3.6","","9.6","","22.2","","-3.3","","100.8","","0.0","","100.8","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-11","1960","11","9.9","","1.2","","5.6","","16.7","","-4.4","S","40.6","","5.1","","45.7","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1960-12","1960","12","-0.8","","-11.3","","-6.1","","12.8","","-23.3","","9.1","","73.7","","82.8","","28","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-01","1961","01","-5.2","","-16.7","","-11.0","","7.2","","-25.6","","5.6","","20.3","","25.9","","15","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-02","1961","02","-0.2","","-9.8","","-5.0","","7.8","","-27.2","","66.8","","8.9","","75.7","","5","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-03","1961","03","3.9","","-6.1","","-1.1","","18.9","","-19.4","","33.8","","41.9","","75.7","","0","T","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-04","1961","04","10.4","","1.1","","5.8","","20.0","","-4.4","","","M","","M","102.6","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-05","1961","05","18.9","","6.5","","12.7","","30.6","","0.0","","95.3","","0.0","T","95.3","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-06","1961","06","23.5","","11.7","","17.6","","28.9","S","4.4","","84.1","","0.0","","84.1","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-07","1961","07","26.5","","16.0","","21.3","","30.6","","9.4","","69.6","","0.0","","69.6","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-08","1961","08","25.7","","14.4","","20.1","","30.6","S","8.9","S","93.0","","0.0","","93.0","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-09","1961","09","26.1","","13.8","","20.0","","31.1","","3.3","","57.2","","0.0","","57.2","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-10","1961","10","17.4","","5.9","","11.7","","25.0","S","-2.2","","65.8","","0.0","T","65.8","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-11","1961","11","8.1","","-0.7","","3.7","","23.9","","-7.8","","76.2","","14.0","","90.2","","0","T","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1961-12","1961","12","0.1","","-7.1","","-3.5","","10.0","","-16.7","S","49.3","","44.5","","93.7","","15","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-01","1962","01","-4.3","E","-12.6","E","-8.5","E","","M","","M","","M","","M","","M","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-02","1962","02","-4.6","E","-14.7","E","-9.7","E","","M","","M","","M","","M","","M","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-03","1962","03","4.5","E","-4.6","E","-0.1","E","","M","","M","","M","","M","","M","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-04","1962","04","12.1","E","1.4","E","6.8","E","","M","","M","","M","","M","","M","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-05","1962","05","22.6","E","10.6","E","16.6","E","","M","","M","","M","","M","","M","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-06","1962","06","24.6","E","13.2","E","18.9","E","","M","","M","","M","","M","","M","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-07","1962","07","25.3","E","13.6","E","19.5","E","","M","","M","","M","0.0","","","M","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-08","1962","08","24.8","","13.8","","19.3","","30.6","","7.2","","83.6","","0.0","","83.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-09","1962","09","19.1","","8.9","","14.0","","27.2","S","0.6","","79.8","","0.0","","79.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-10","1962","10","13.6","","4.4","","9.0","","25.0","","-5.0","","114.0","","0.0","T","114.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-11","1962","11","5.3","","-3.3","","1.0","","11.1","","-9.4","","36.1","","21.1","","57.2","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1962-12","1962","12","-2.3","","-11.7","","-7.0","","12.8","","-27.8","","12.4","","56.1","","68.6","","23","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-01","1963","01","-5.1","","-13.1","","-9.1","","3.9","S","-27.2","","0.8","","80.3","","81.0","","36","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-02","1963","02","-6.1","","-16.8","","-11.5","","2.8","","-31.1","","1.0","","44.5","","45.5","","48","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-03","1963","03","3.2","","-7.3","","-2.1","","17.2","","-19.4","","40.4","","29.2","","69.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-04","1963","04","12.4","","0.1","","6.3","","22.2","","-7.2","","95.3","","7.9","","103.1","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-05","1963","05","17.1","","5.1","","11.1","","24.4","","-2.2","","50.0","","10.7","","60.7","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-06","1963","06","24.2","","12.4","","18.3","","31.7","","7.2","","63.0","","0.0","","63.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-07","1963","07","26.6","","15.4","","21.0","","32.8","","8.9","","51.1","","0.0","","51.1","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-08","1963","08","23.3","","12.6","","18.0","","29.4","","7.2","S","117.9","","0.0","","117.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-09","1963","09","18.7","","5.9","","12.3","","25.0","","-2.2","","78.2","","0.0","","78.2","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-10","1963","10","18.1","","6.7","","12.4","","25.0","","0.0","","27.2","","0.0","","27.2","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-11","1963","11","9.1","","1.8","","5.5","","17.2","","-7.8","S","121.9","","3.0","","125.0","","3","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1963-12","1963","12","-6.7","","-15.3","","-11.0","","5.0","","-28.9","","3.3","","34.0","","37.3","","15","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-01","1964","01","-0.3","","-8.6","","-4.5","","10.0","","-22.8","","43.9","","27.9","","71.9","","5","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-02","1964","02","-2.2","","-11.6","","-6.9","","5.0","","-27.8","","0.8","","39.6","","40.4","","15","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-03","1964","03","4.0","","-4.9","","-0.5","","14.4","","-11.7","S","30.7","","29.7","","60.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-04","1964","04","12.6","","1.6","","7.1","","23.9","","-15.0","","67.3","","21.3","","88.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-05","1964","05","20.4","","8.4","","14.4","","27.8","S","-0.6","S","75.4","","0.0","","75.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-06","1964","06","23.8","","11.2","","17.5","","35.0","","1.7","","34.0","","0.0","","34.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-07","1964","07","27.4","","16.4","","21.9","","32.2","","8.3","","50.0","","0.0","","50.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-08","1964","08","23.6","","11.9","","17.8","","30.0","","6.7","S","50.0","","0.0","","50.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-09","1964","09","20.9","","8.4","","14.7","","28.3","S","-1.1","","24.1","","0.0","","24.1","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-10","1964","10","13.3","","2.2","","7.8","","21.1","S","-6.7","","45.2","","0.0","T","45.2","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-11","1964","11","6.7","","-1.7","","2.5","","18.9","","-14.4","","71.9","","12.7","","84.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1964-12","1964","12","-0.1","","-8.3","","-4.2","","12.8","","-23.9","","67.6","","20.8","","88.4","","3","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-01","1965","01","-4.8","","-14.1","","-9.5","","11.7","","-31.1","","17.8","","47.5","","65.3","","18","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-02","1965","02","-2.5","","-12.5","","-7.5","","8.9","","-22.8","","79.2","","22.9","","102.1","","3","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-03","1965","03","1.5","","-6.8","","-2.7","","10.6","","-17.8","","0.5","","32.0","","32.5","","3","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-04","1965","04","9.6","","-1.3","","4.2","","21.1","","-12.2","","74.7","","2.0","","76.7","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-05","1965","05","20.2","","7.4","","13.8","","27.2","S","-1.1","","27.4","","0.0","","27.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-06","1965","06","23.5","","10.6","","17.1","","31.1","","2.2","S","11.7","","0.0","","11.7","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-07","1965","07","24.9","","12.2","","18.6","","29.4","","5.6","","66.0","","0.0","","66.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-08","1965","08","23.8","","13.3","","18.6","","31.7","","2.8","","175.0","","0.0","","175.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-09","1965","09","20.7","","10.9","","15.8","","31.1","","-2.2","","94.2","","0.0","","94.2","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-10","1965","10","12.5","","3.6","","8.1","","21.7","","-6.1","","109.2","","0.0","T","109.2","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-11","1965","11","5.1","","-2.4","","1.4","","16.1","","-8.9","S","92.5","","9.7","","102.1","","3","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1965-12","1965","12","1.3","","-5.0","","-1.9","","13.3","","-21.7","","28.7","","27.9","","56.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-01","1966","01","-6.2","","-14.1","","-10.2","","6.7","","-27.8","","5.8","","145.8","","151.6","","71","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-02","1966","02","-2.2","","-13.3","","-7.8","","8.3","","-32.2","","30.7","","30.0","","60.7","","36","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-03","1966","03","3.8","","-4.1","","-0.2","","19.4","","-13.3","","28.4","","21.3","","49.8","","0","T","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-04","1966","04","11.2","","0.3","","5.8","","21.1","","-6.1","","18.8","","6.6","","25.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-05","1966","05","16.4","","4.8","","10.6","","28.9","","-6.1","","36.6","","0.0","","36.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-06","1966","06","24.3","","12.1","","18.2","","32.2","","1.1","","71.4","","0.0","","71.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-07","1966","07","27.2","","14.9","","21.1","","33.3","","8.3","S","34.5","","0.0","","34.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-08","1966","08","25.2","","14.3","","19.8","","32.2","","8.9","","109.5","","0.0","","109.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-09","1966","09","19.2","","8.3","","13.8","","27.8","","0.0","","101.9","","0.0","","101.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-10","1966","10","13.4","","4.2","","8.8","","21.7","S","-7.8","","31.5","","0.0","","31.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-11","1966","11","8.6","","0.8","","4.7","","20.0","","-10.0","S","107.2","","13.7","","120.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1966-12","1966","12","-1.1","","-8.4","","-4.8","","15.6","","-23.9","","51.6","","46.7","","98.3","","23","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-01","1967","01","0.0","","-8.2","","-4.1","","15.6","","-23.9","","13.2","","46.2","","59.4","","15","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-02","1967","02","-5.5","","-17.6","","-11.6","","4.4","","-32.2","","2.0","","46.7","","48.8","","36","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-03","1967","03","2.0","","-8.3","","-3.2","","20.0","","-20.6","S","2.5","","20.8","","23.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-04","1967","04","11.2","","0.1","","5.7","","20.0","","-9.4","","70.4","","1.5","","71.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-05","1967","05","14.4","","3.6","","9.0","","27.2","","-2.8","","56.9","","0.0","","56.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-06","1967","06","25.1","","13.8","","19.5","","30.6","","6.1","","130.6","","0.0","","130.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-07","1967","07","25.8","","15.9","","20.9","","29.4","","10.0","S","82.8","","0.0","","82.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-08","1967","08","24.7","","14.4","","19.6","","28.9","S","6.1","","89.2","","0.0","","89.2","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-09","1967","09","21.3","","8.8","","15.1","","27.8","","1.7","","126.7","","0.0","","126.7","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-10","1967","10","13.7","","5.1","","9.4","","23.3","","-4.4","","103.6","","0.0","","103.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-11","1967","11","3.8","","-2.3","","0.8","","15.6","","-15.6","","77.2","","24.9","","102.1","","3","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1967-12","1967","12","0.2","","-7.3","","-3.6","","11.1","","-21.1","","44.7","","30.0","","74.7","","13","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-01","1968","01","-7.1","","-17.8","","-12.5","","4.4","","-35.0","","12.4","","52.3","","64.8","","25","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-02","1968","02","-5.2","","-14.7","","-10.0","","7.8","","-24.4","S","17.3","","31.0","","48.3","","23","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-03","1968","03","5.4","","-4.8","","0.3","","22.8","","-20.6","","63.0","","30.5","","93.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-04","1968","04","15.1","","2.6","","8.9","","27.8","","-6.7","","25.1","","0.0","","25.1","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-05","1968","05","17.4","","5.9","","11.7","","24.4","","-3.3","","115.3","","0.0","","115.3","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-06","1968","06","21.7","","12.2","","17.0","","27.8","","7.2","","113.0","","0.0","","113.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-07","1968","07","26.2","","14.4","","20.3","","32.2","","6.7","","65.0","","0.0","","65.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-08","1968","08","24.4","","13.2","","18.8","","30.0","","6.7","","66.5","","0.0","","66.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-09","1968","09","23.3","","11.6","","17.5","","27.8","","6.1","S","102.6","","0.0","","102.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-10","1968","10","15.2","","6.2","","10.7","","26.7","","-2.8","","72.6","","0.3","","72.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-11","1968","11","4.2","","-2.2","","1.0","","16.1","","-8.9","","83.1","","38.1","","121.2","","3","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1968-12","1968","12","-4.5","","-11.7","","-8.1","","7.2","","-31.7","","23.1","","74.7","","97.8","","41","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-01","1969","01","-3.3","","-12.7","","-8.0","","6.1","S","-22.8","S","49.3","","8.6","","57.9","","15","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-02","1969","02","-1.9","","-9.6","","-5.8","","3.9","","-18.3","","0.0","","36.1","","36.1","","23","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-03","1969","03","1.4","","-6.5","","-2.6","","13.3","","-17.8","S","43.7","","8.6","","52.3","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-04","1969","04","11.8","","1.2","","6.5","","23.9","","-9.4","","71.1","","4.6","","75.7","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-05","1969","05","16.8","","5.6","","11.2","","26.7","","-0.6","S","107.4","","0.0","","107.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-06","1969","06","22.2","","12.4","","17.3","","31.1","","5.6","","102.6","","0.0","","102.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-07","1969","07","26.2","","15.2","","20.7","","32.2","","7.2","S","39.9","","0.0","","39.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-08","1969","08","26.3","","15.8","","21.1","","30.6","","5.0","","72.4","","0.0","","72.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-09","1969","09","20.4","","10.0","","15.2","","27.8","","0.0","","48.8","","0.0","","48.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-10","1969","10","13.4","","4.2","","8.8","","24.4","","-6.1","","60.5","","6.9","","67.3","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-11","1969","11","5.8","","0.4","","3.1","","13.9","S","-12.2","","98.6","","23.6","","122.2","","15","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1969-12","1969","12","-3.7","","-10.6","","-7.2","","3.9","S","-23.9","S","36.6","","60.5","","97.0","","33","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-01","1970","01","-7.8","","-19.1","","-13.5","","6.7","","-31.1","","2.8","","54.1","","56.9","","36","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-02","1970","02","-3.7","","-13.7","","-8.7","","7.8","","-31.7","","18.3","","59.9","","78.2","","33","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-03","1970","03","2.0","","-7.2","","-2.6","","11.1","","-17.8","","36.6","","15.7","","52.3","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-04","1970","04","12.4","","1.2","","6.8","","29.4","","-8.9","","42.9","","25.9","","68.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-05","1970","05","18.1","","7.4","","12.8","","30.0","","-1.7","","72.9","","0.0","T","72.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-06","1970","06","23.6","","12.1","","17.9","","28.9","","7.2","S","68.8","","0.0","","68.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-07","1970","07","25.8","","15.3","","20.6","","30.6","S","9.4","","191.0","","0.0","","191.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-08","1970","08","25.8","","14.8","","20.3","","31.1","","7.8","","88.1","","0.0","","88.1","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-09","1970","09","20.5","","11.3","","15.9","","27.2","S","5.6","S","88.6","","0.0","","88.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-10","1970","10","15.6","","6.1","","10.9","","26.7","","-5.0","","60.7","","0.3","","61.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-11","1970","11","7.3","","0.8","","4.1","","17.2","","-10.0","","101.1","","8.4","","109.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1970-12","1970","12","-5.3","","-13.5","","-9.4","","11.1","","-25.0","","2.3","","95.0","","97.3","","48","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-01","1971","01","-6.5","","-16.5","","-11.5","","5.0","","-31.7","","3.8","","38.6","","42.4","","43","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-02","1971","02","-2.2","","-11.5","","-6.9","","7.8","","-31.1","","34.5","","86.4","","120.9","","58","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-03","1971","03","1.2","","-8.4","","-3.6","","11.1","","-17.2","","0.0","T","67.3","","67.3","","46","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-04","1971","04","9.4","","-1.2","","4.1","","18.3","","-8.3","S","47.8","","6.1","","53.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-05","1971","05","18.6","","6.9","","12.8","","28.9","","1.7","","49.3","","0.0","","49.3","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-06","1971","06","24.1","","11.8","","18.0","","30.0","S","3.9","","70.1","","0.0","","70.1","","0","","","","",""
